date,volume_offeredcapacity_reg
2023-04-08 09:00:00,19.9590
2023-04-08 10:00:00,18.3450
2023-04-08 11:00:00,31.5100
2023-04-08 12:00:00,18.7060
2023-04-08 13:00:00,22.9650
2023-04-08 14:00:00,17.2980
2023-04-08 15:00:00,16.3090
2023-04-08 16:00:00,21.8400
2023-04-08 17:00:00,18.5840
2023-04-08 18:00:00,18.7480
2023-04-08 19:00:00,17.7400
2023-04-08 20:00:00,17.1790
2023-04-08 21:00:00,18.0470
2023-04-08 22:00:00,17.3440
2023-04-08 23:00:00,24.7400
2023-04-09 00:00:00,17.5210
2023-04-09 01:00:00,25.4100
2023-04-09 02:00:00,18.2150
2023-04-09 03:00:00,18.2670
2023-04-09 04:00:00,18.2280
2023-04-09 05:00:00,18.0960
2023-04-09 06:00:00,21.4040
2023-04-09 07:00:00,17.1550
2023-04-09 08:00:00,16.3120
2023-04-09 09:00:00,16.3130
2023-04-09 10:00:00,34.7200
2023-04-09 11:00:00,28.2820
2023-04-09 12:00:00,33.3670
2023-04-09 13:00:00,31.3160
2023-04-09 14:00:00,30.6370
2023-04-09 15:00:00,28.1490
2023-04-09 16:00:00,28.8870
2023-04-09 17:00:00,31.6320
2023-04-09 18:00:00,32.5150
2023-04-09 19:00:00,25.2370
2023-04-09 20:00:00,16.7700
2023-04-09 21:00:00,16.1160
2023-04-09 22:00:00,19.1800
2023-04-09 23:00:00,25.0380
2023-04-10 00:00:00,24.6520
2023-04-10 01:00:00,32.8980
2023-04-10 02:00:00,26.9230
2023-04-10 03:00:00,23.1450
2023-04-10 04:00:00,20.5890
2023-04-10 05:00:00,27.8940
2023-04-10 06:00:00,16.5590
2023-04-10 07:00:00,16.2640
2023-04-10 08:00:00,16.1200
2023-04-10 09:00:00,16.1160
2023-04-10 10:00:00,14.6390
2023-04-10 11:00:00,13.5120
2023-04-10 12:00:00,14.6000
2023-04-10 13:00:00,14.1430
2023-04-10 14:00:00,13.5120
2023-04-10 15:00:00,14.1510
2023-04-10 16:00:00,15.5920
2023-04-10 17:00:00,15.7010
2023-04-10 18:00:00,15.4330
2023-04-10 19:00:00,15.4890
2023-04-10 20:00:00,15.7290
2023-04-10 21:00:00,15.6780
2023-04-10 22:00:00,16.5000
2023-04-10 23:00:00,21.0210
2023-04-11 00:00:00,18.6930
2023-04-11 01:00:00,23.0040
2023-04-11 02:00:00,18.0690
2023-04-11 03:00:00,27.5620
2023-04-11 04:00:00,19.9930
2023-04-11 05:00:00,20.5130
2023-04-11 06:00:00,19.1490
2023-04-11 07:00:00,16.5570
2023-04-11 08:00:00,15.8290
2023-04-11 09:00:00,16.2320
2023-04-11 10:00:00,13.8990
2023-04-11 11:00:00,12.8170
2023-04-11 12:00:00,16.6930
2023-04-11 13:00:00,18.9860
2023-04-11 14:00:00,21.8080
2023-04-11 15:00:00,23.6350
2023-04-11 16:00:00,16.4040
2023-04-11 17:00:00,19.8380
2023-04-11 18:00:00,13.2830
2023-04-11 19:00:00,13.2390
2023-04-11 20:00:00,12.2220
2023-04-11 21:00:00,18.4140
2023-04-11 22:00:00,26.0890
2023-04-11 23:00:00,28.0070
2023-04-12 00:00:00,20.0970
2023-04-12 01:00:00,25.4350
2023-04-12 02:00:00,28.4720
2023-04-12 03:00:00,29.8840
2023-04-12 04:00:00,21.5770
2023-04-12 05:00:00,27.1020
2023-04-12 06:00:00,43.2520
2023-04-12 07:00:00,22.6680
2023-04-12 08:00:00,31.7330
2023-04-12 09:00:00,19.3070
2023-04-12 10:00:00,25.5670
2023-04-12 11:00:00,15.6680
2023-04-12 12:00:00,20.7370
2023-04-12 13:00:00,28.7260
2023-04-12 14:00:00,11.5830
2023-04-12 15:00:00,11.8090
2023-04-12 16:00:00,13.0190
2023-04-12 17:00:00,12.0720
2023-04-12 18:00:00,13.8680
2023-04-12 19:00:00,19.5610
2023-04-12 20:00:00,19.0900
2023-04-12 21:00:00,32.9720
2023-04-12 22:00:00,22.2130
2023-04-12 23:00:00,21.6430
2023-04-13 00:00:00,22.1270
2023-04-13 01:00:00,28.2590
2023-04-13 02:00:00,25.6640
2023-04-13 03:00:00,23.6150
2023-04-13 04:00:00,37.5110
2023-04-13 05:00:00,40.7690
2023-04-13 06:00:00,20.8670
2023-04-13 07:00:00,25.1870
2023-04-13 08:00:00,15.1010
2023-04-13 09:00:00,18.6510
2023-04-13 10:00:00,16.0960
2023-04-13 11:00:00,19.7770
2023-04-13 12:00:00,13.2490
2023-04-13 13:00:00,12.9030
2023-04-13 14:00:00,17.6110
2023-04-13 15:00:00,20.3620
2023-04-13 16:00:00,11.5800
2023-04-13 17:00:00,15.7120
2023-04-13 18:00:00,15.8650
2023-04-13 19:00:00,15.9020
2023-04-13 20:00:00,18.3900
2023-04-13 21:00:00,20.9410
2023-04-13 22:00:00,18.9650
2023-04-13 23:00:00,20.4850
2023-04-14 00:00:00,22.3760
2023-04-14 01:00:00,25.0600
2023-04-14 02:00:00,24.0180
2023-04-14 03:00:00,31.5490
2023-04-14 04:00:00,25.9530
2023-04-14 05:00:00,22.7350
2023-04-14 06:00:00,21.0900
2023-04-14 07:00:00,19.4910
2023-04-14 08:00:00,19.8390
2023-04-14 09:00:00,23.1190
2023-04-14 10:00:00,19.5870
2023-04-14 11:00:00,22.0930
2023-04-14 12:00:00,22.5920
2023-04-14 13:00:00,16.5050
2023-04-14 14:00:00,16.4990
2023-04-14 15:00:00,16.4980
2023-04-14 16:00:00,16.5020
2023-04-14 17:00:00,16.5000
2023-04-14 18:00:00,20.1230
2023-04-14 19:00:00,19.6860
2023-04-14 20:00:00,19.5480
2023-04-14 21:00:00,18.1770
2023-04-14 22:00:00,18.5430
2023-04-14 23:00:00,29.1690
2023-04-15 00:00:00,26.0350
2023-04-15 01:00:00,18.5610
2023-04-15 02:00:00,21.1730
2023-04-15 03:00:00,26.0130
2023-04-15 04:00:00,39.4970
2023-04-15 05:00:00,22.7690
2023-04-15 06:00:00,27.2830
2023-04-15 07:00:00,19.7160
2023-04-15 08:00:00,17.7310
2023-04-15 09:00:00,21.3900
2023-04-15 10:00:00,16.4950
2023-04-15 11:00:00,16.8480
2023-04-15 12:00:00,16.6210
2023-04-15 13:00:00,17.8150
2023-04-15 14:00:00,16.3080
2023-04-15 15:00:00,16.7550
2023-04-15 16:00:00,16.3120
2023-04-15 17:00:00,16.3080
2023-04-15 18:00:00,19.5790
2023-04-15 19:00:00,17.8210
2023-04-15 20:00:00,17.8150
2023-04-15 21:00:00,17.5680
2023-04-15 22:00:00,19.1240
2023-04-15 23:00:00,19.9480
2023-04-16 00:00:00,25.4050
2023-04-16 01:00:00,18.3120
2023-04-16 02:00:00,27.4990
2023-04-16 03:00:00,19.9330
2023-04-16 04:00:00,24.9470
2023-04-16 05:00:00,18.1720
2023-04-16 06:00:00,17.9670
2023-04-16 07:00:00,24.3940
2023-04-16 08:00:00,23.8290
2023-04-16 09:00:00,18.8810
2023-04-16 10:00:00,22.8720
2023-04-16 11:00:00,17.6260
2023-04-16 12:00:00,18.9380
2023-04-16 13:00:00,16.3080
2023-04-16 14:00:00,16.3070
2023-04-16 15:00:00,16.3080
2023-04-16 16:00:00,16.3090
2023-04-16 17:00:00,16.5030
2023-04-16 18:00:00,19.0580
2023-04-16 19:00:00,16.3090
2023-04-16 20:00:00,18.2420
2023-04-16 21:00:00,19.1300
2023-04-16 22:00:00,25.5450
2023-04-16 23:00:00,23.9720
2023-04-17 00:00:00,29.7890
2023-04-17 01:00:00,39.1360
2023-04-17 02:00:00,19.8330
2023-04-17 03:00:00,38.2560
2023-04-17 04:00:00,28.1020
2023-04-17 05:00:00,23.7400
2023-04-17 06:00:00,17.8320
2023-04-17 07:00:00,18.6400
2023-04-17 08:00:00,19.0360
2023-04-17 09:00:00,21.0780
2023-04-17 10:00:00,20.7280
2023-04-17 11:00:00,20.7570
2023-04-17 12:00:00,30.1300
2023-04-17 13:00:00,19.3410
2023-04-17 14:00:00,21.8060
2023-04-17 15:00:00,23.4570
2023-04-17 16:00:00,33.5980
2023-04-17 17:00:00,22.0000
2023-04-17 18:00:00,20.1770
2023-04-17 19:00:00,18.9220
2023-04-17 20:00:00,18.6250
2023-04-17 21:00:00,20.4190
2023-04-17 22:00:00,18.4690
2023-04-17 23:00:00,23.0540
2023-04-18 00:00:00,19.2730
2023-04-18 01:00:00,18.7340
2023-04-18 02:00:00,18.1280
2023-04-18 03:00:00,18.2390
2023-04-18 04:00:00,18.4090
2023-04-18 05:00:00,18.4200
2023-04-18 06:00:00,18.8120
2023-04-18 07:00:00,17.3700
2023-04-18 08:00:00,10.8750
2023-04-18 09:00:00,25.4570
2023-04-18 10:00:00,11.5790
2023-04-18 11:00:00,14.2970
2023-04-18 12:00:00,14.6060
2023-04-18 13:00:00,20.9240
2023-04-18 14:00:00,20.0990
2023-04-18 15:00:00,13.0220
2023-04-18 16:00:00,15.4300
2023-04-18 17:00:00,14.8200
2023-04-18 18:00:00,16.0930
2023-04-18 19:00:00,16.9220
2023-04-18 20:00:00,16.3080
2023-04-18 21:00:00,16.3070
2023-04-18 22:00:00,19.1810
2023-04-18 23:00:00,20.9620
2023-04-19 00:00:00,15.7400
2023-04-19 01:00:00,16.4290
2023-04-19 02:00:00,16.8920
2023-04-19 03:00:00,18.6680
2023-04-19 04:00:00,15.9200
2023-04-19 05:00:00,21.8760
2023-04-19 06:00:00,16.6360
2023-04-19 07:00:00,16.6860
2023-04-19 08:00:00,15.6360
2023-04-19 09:00:00,15.7780
2023-04-19 10:00:00,12.7170
2023-04-19 11:00:00,13.0030
2023-04-19 12:00:00,12.8850
2023-04-19 13:00:00,13.4230
2023-04-19 14:00:00,13.1770
2023-04-19 15:00:00,13.9420
2023-04-19 16:00:00,12.1900
2023-04-19 17:00:00,12.6040
2023-04-19 18:00:00,12.6630
2023-04-19 19:00:00,24.8260
2023-04-19 20:00:00,17.7310
2023-04-19 21:00:00,17.0970
2023-04-19 22:00:00,17.4230
2023-04-19 23:00:00,16.7460
2023-04-20 00:00:00,16.1880
2023-04-20 01:00:00,19.1840
2023-04-20 02:00:00,22.9380
2023-04-20 03:00:00,0
2023-04-20 04:00:00,21.1320
2023-04-20 05:00:00,19.6630
2023-04-20 06:00:00,22.7050
2023-04-20 07:00:00,17.4090
2023-04-20 08:00:00,16.4920
2023-04-20 09:00:00,12.6010
2023-04-20 10:00:00,13.4060
2023-04-20 11:00:00,13.6460
2023-04-20 12:00:00,13.2170
2023-04-20 13:00:00,11.5810
2023-04-20 14:00:00,16.2350
2023-04-20 15:00:00,12.8400
2023-04-20 16:00:00,11.6490
2023-04-20 17:00:00,11.5850
2023-04-20 18:00:00,12.9330
2023-04-20 19:00:00,18.4260
2023-04-20 20:00:00,18.6010
2023-04-20 21:00:00,56.7200
2023-04-20 22:00:00,18.7340
2023-04-20 23:00:00,25.4810
2023-04-21 00:00:00,27.2800
2023-04-21 01:00:00,25.7290
2023-04-21 02:00:00,18.7320
2023-04-21 03:00:00,26.1810
2023-04-21 04:00:00,26.4250
2023-04-21 05:00:00,19.7400
2023-04-21 06:00:00,21.1110
2023-04-21 07:00:00,22.6790
2023-04-21 08:00:00,19.1760
2023-04-21 09:00:00,22.5010
2023-04-21 10:00:00,19.5270
2023-04-21 11:00:00,17.6590
2023-04-21 12:00:00,15.3210
2023-04-21 13:00:00,12.8290
2023-04-21 14:00:00,13.8570
2023-04-21 15:00:00,13.4400
2023-04-21 16:00:00,14.4790
2023-04-21 17:00:00,17.6600
